OpenROAD f12e2f474102bfb875eeee57fb610d7d7de17770 
This program is licensed under the BSD-3 license. See the LICENSE file for details.
Components of this program may be licensed under more restrictive licenses which must be honored.
[INFO PSM-0002] Output voltage file is specified as: /workspace/iris_c3a247b9-0025-43e1-bae8-42a940fa0b63/Chip-Orchestra/output/nanocgra_lite_3x3_opt/reports/pdnsim_vdd.rpt.
[WARNING PSM-0016] Voltage pad location (VSRC) file not specified, defaulting pad location to checkerboard pattern on core area.
[WARNING PSM-0017] X direction bump pitch is not specified, defaulting to 140um.
[WARNING PSM-0018] Y direction bump pitch is not specified, defaulting to 140um.
[WARNING PSM-0065] VSRC location not specified, using default checkerboard pattern with one VDD every size bumps in x-direction and one in two bumps in the y-direction
[WARNING PSM-0030] VSRC location at (10.080um, 11.760um) and size 10.000um, is not located on an existing power stripe node. Moving to closest node at (10.080um, 41.460um).
[WARNING PSM-0030] VSRC location at (290.080um, 151.760um) and size 10.000um, is not located on an existing power stripe node. Moving to closest node at (280.080um, 161.460um).
[INFO PSM-0031] Number of PDN nodes on net vdd = 16202.
[WARNING PSM-0024] Instance _05683_, current node at (523800, 909440) at layer 1 have been moved from (521920, 901600).
[WARNING PSM-0024] Instance _05684_, current node at (540000, 878080) at layer 1 have been moved from (538720, 870240).
[WARNING PSM-0024] Instance _05687_, current node at (529200, 893760) at layer 1 have been moved from (527520, 885920).
[WARNING PSM-0024] Instance _05690_, current node at (529200, 909440) at layer 1 have been moved from (528640, 901600).
[WARNING PSM-0024] Instance _05691_, current node at (540000, 909440) at layer 1 have been moved from (538720, 901600).
[WARNING PSM-0024] Instance _05699_, current node at (518400, 862400) at layer 1 have been moved from (517440, 854560).
[WARNING PSM-0024] Instance _05700_, current node at (513000, 768320) at layer 1 have been moved from (514080, 760480).
[WARNING PSM-0024] Instance _05701_, current node at (540000, 768320) at layer 1 have been moved from (538720, 760480).
[WARNING PSM-0024] Instance _05702_, current node at (529200, 768320) at layer 1 have been moved from (527520, 760480).
[WARNING PSM-0024] Instance _05706_, current node at (513000, 956480) at layer 1 have been moved from (511840, 948640).
[WARNING PSM-0024] Instance _05707_, current node at (486000, 925120) at layer 1 have been moved from (488320, 917280).
[WARNING PSM-0024] Instance _05710_, current node at (615600, 705600) at layer 1 have been moved from (618240, 697760).
[WARNING PSM-0024] Instance _05712_, current node at (529200, 925120) at layer 1 have been moved from (529760, 917280).
[WARNING PSM-0024] Instance _05713_, current node at (496800, 940800) at layer 1 have been moved from (495040, 932960).
[WARNING PSM-0024] Instance _05714_, current node at (502200, 925120) at layer 1 have been moved from (504000, 917280).
[WARNING PSM-0024] Instance _05715_, current node at (480600, 925120) at layer 1 have been moved from (480480, 917280).
[WARNING PSM-0024] Instance _05720_, current node at (459000, 862400) at layer 1 have been moved from (461440, 854560).
[WARNING PSM-0024] Instance _05722_, current node at (513000, 893760) at layer 1 have been moved from (514080, 885920).
[WARNING PSM-0024] Instance _05724_, current node at (496800, 893760) at layer 1 have been moved from (497280, 885920).
[WARNING PSM-0024] Instance _05726_, current node at (480600, 893760) at layer 1 have been moved from (481600, 885920).
[WARNING PSM-0024] Instance _05727_, current node at (507600, 893760) at layer 1 have been moved from (506240, 885920).
[WARNING PSM-0024] Instance _05729_, current node at (502200, 909440) at layer 1 have been moved from (504000, 901600).
[WARNING PSM-0024] Instance _05731_, current node at (496800, 878080) at layer 1 have been moved from (498400, 870240).
[WARNING PSM-0024] Instance _05733_, current node at (502200, 862400) at layer 1 have been moved from (499520, 854560).
[WARNING PSM-0024] Instance _05735_, current node at (475200, 878080) at layer 1 have been moved from (477120, 870240).
[WARNING PSM-0024] Instance _05738_, current node at (442800, 878080) at layer 1 have been moved from (442400, 870240).
[WARNING PSM-0024] Instance _05739_, current node at (486000, 972160) at layer 1 have been moved from (488320, 964320).
[WARNING PSM-0024] Instance _05740_, current node at (496800, 987840) at layer 1 have been moved from (497280, 980000).
[WARNING PSM-0024] Instance _05742_, current node at (496800, 972160) at layer 1 have been moved from (496160, 964320).
[WARNING PSM-0024] Instance _05743_, current node at (545400, 940800) at layer 1 have been moved from (546560, 932960).
[WARNING PSM-0024] Instance _05744_, current node at (599400, 705600) at layer 1 have been moved from (599200, 697760).
[WARNING PSM-0024] Instance _05745_, current node at (588600, 799680) at layer 1 have been moved from (589120, 791840).
[WARNING PSM-0024] Instance _05748_, current node at (572400, 878080) at layer 1 have been moved from (570080, 870240).
[WARNING PSM-0024] Instance _05749_, current node at (567000, 893760) at layer 1 have been moved from (566720, 885920).
[WARNING PSM-0024] Instance _05751_, current node at (529200, 940800) at layer 1 have been moved from (527520, 932960).
[WARNING PSM-0024] Instance _05754_, current node at (486000, 956480) at layer 1 have been moved from (486080, 948640).
[WARNING PSM-0024] Instance _05755_, current node at (480600, 940800) at layer 1 have been moved from (480480, 932960).
[WARNING PSM-0024] Instance _05756_, current node at (464400, 940800) at layer 1 have been moved from (462560, 932960).
[WARNING PSM-0024] Instance _05759_, current node at (459000, 893760) at layer 1 have been moved from (459200, 885920).
[WARNING PSM-0024] Instance _05761_, current node at (448200, 878080) at layer 1 have been moved from (448000, 870240).
[WARNING PSM-0024] Instance _05762_, current node at (459000, 878080) at layer 1 have been moved from (459200, 870240).
[WARNING PSM-0024] Instance _05763_, current node at (486000, 893760) at layer 1 have been moved from (488320, 885920).
[WARNING PSM-0024] Instance _05765_, current node at (545400, 878080) at layer 1 have been moved from (544320, 870240).
[WARNING PSM-0024] Instance _05766_, current node at (550800, 893760) at layer 1 have been moved from (549920, 885920).
[WARNING PSM-0024] Instance _05770_, current node at (496800, 846720) at layer 1 have been moved from (497280, 838880).
[WARNING PSM-0024] Instance _05771_, current node at (550800, 846720) at layer 1 have been moved from (553280, 838880).
[WARNING PSM-0024] Instance _05772_, current node at (486000, 831040) at layer 1 have been moved from (488320, 823200).
[WARNING PSM-0024] Instance _05774_, current node at (491400, 846720) at layer 1 have been moved from (490560, 838880).
[WARNING PSM-0024] Instance _05775_, current node at (486000, 878080) at layer 1 have been moved from (486080, 870240).
[WARNING PSM-0024] Instance _05779_, current node at (469800, 909440) at layer 1 have been moved from (468160, 901600).
[WARNING PSM-0024] Instance _05783_, current node at (507600, 972160) at layer 1 have been moved from (505120, 964320).
[WARNING PSM-0024] Instance _05785_, current node at (594000, 689920) at layer 1 have been moved from (595840, 682080).
[WARNING PSM-0024] Instance _05788_, current node at (588600, 768320) at layer 1 have been moved from (586880, 760480).
[WARNING PSM-0024] Instance _05789_, current node at (577800, 815360) at layer 1 have been moved from (576800, 807520).
[WARNING PSM-0024] Instance _05791_, current node at (550800, 925120) at layer 1 have been moved from (553280, 917280).
[WARNING PSM-0024] Instance _05794_, current node at (550800, 940800) at layer 1 have been moved from (552160, 932960).
[WARNING PSM-0024] Instance _05799_, current node at (518400, 956480) at layer 1 have been moved from (519680, 948640).
[WARNING PSM-0024] Instance _05803_, current node at (459000, 956480) at layer 1 have been moved from (459200, 948640).
[WARNING PSM-0024] Instance _05805_, current node at (459000, 925120) at layer 1 have been moved from (459200, 917280).
[WARNING PSM-0024] Instance _05806_, current node at (475200, 909440) at layer 1 have been moved from (474880, 901600).
[WARNING PSM-0024] Instance _05808_, current node at (459000, 909440) at layer 1 have been moved from (459200, 901600).
[WARNING PSM-0024] Instance _05810_, current node at (540000, 893760) at layer 1 have been moved from (540960, 885920).
[WARNING PSM-0024] Instance _05811_, current node at (518400, 878080) at layer 1 have been moved from (519680, 870240).
[WARNING PSM-0024] Instance _05812_, current node at (529200, 862400) at layer 1 have been moved from (530880, 854560).
[WARNING PSM-0024] Instance _05814_, current node at (540000, 846720) at layer 1 have been moved from (538720, 838880).
[WARNING PSM-0024] Instance _05817_, current node at (540000, 862400) at layer 1 have been moved from (538720, 854560).
[WARNING PSM-0024] Instance _05818_, current node at (518400, 831040) at layer 1 have been moved from (517440, 823200).
[WARNING PSM-0024] Instance _05819_, current node at (513000, 846720) at layer 1 have been moved from (512960, 838880).
[WARNING PSM-0024] Instance _05821_, current node at (523800, 846720) at layer 1 have been moved from (521920, 838880).
[WARNING PSM-0024] Instance _05822_, current node at (486000, 862400) at layer 1 have been moved from (487200, 854560).
[WARNING PSM-0024] Instance _05823_, current node at (480600, 862400) at layer 1 have been moved from (480480, 854560).
[WARNING PSM-0024] Instance _05824_, current node at (469800, 893760) at layer 1 have been moved from (468160, 885920).
[WARNING PSM-0024] Instance _05826_, current node at (432000, 909440) at layer 1 have been moved from (433440, 901600).
[WARNING PSM-0024] Instance _05827_, current node at (442800, 831040) at layer 1 have been moved from (442400, 823200).
[WARNING PSM-0024] Instance _05828_, current node at (448200, 909440) at layer 1 have been moved from (448000, 901600).
[WARNING PSM-0024] Instance _05829_, current node at (513000, 972160) at layer 1 have been moved from (511840, 964320).
[WARNING PSM-0024] Instance _05830_, current node at (540000, 956480) at layer 1 have been moved from (538720, 948640).
[WARNING PSM-0024] Instance _05831_, current node at (594000, 972160) at layer 1 have been moved from (591360, 964320).
[WARNING PSM-0024] Instance _05832_, current node at (588600, 987840) at layer 1 have been moved from (589120, 980000).
[WARNING PSM-0024] Instance _05834_, current node at (572400, 987840) at layer 1 have been moved from (571200, 980000).
[WARNING PSM-0024] Instance _05835_, current node at (545400, 925120) at layer 1 have been moved from (544320, 917280).
[WARNING PSM-0024] Instance _05837_, current node at (556200, 893760) at layer 1 have been moved from (557760, 885920).
[WARNING PSM-0024] Instance _05838_, current node at (588600, 862400) at layer 1 have been moved from (588000, 854560).
[WARNING PSM-0024] Instance _05843_, current node at (550800, 909440) at layer 1 have been moved from (553280, 901600).
[WARNING PSM-0024] Instance _05844_, current node at (567000, 940800) at layer 1 have been moved from (564480, 932960).
[WARNING PSM-0024] Instance _05845_, current node at (572400, 940800) at layer 1 have been moved from (571200, 932960).
[WARNING PSM-0024] Instance _05848_, current node at (567000, 987840) at layer 1 have been moved from (564480, 980000).
[WARNING PSM-0024] Instance _05850_, current node at (540000, 972160) at layer 1 have been moved from (538720, 964320).
[WARNING PSM-0024] Instance _05851_, current node at (523800, 972160) at layer 1 have been moved from (523040, 964320).
[WARNING PSM-0024] Instance _05854_, current node at (529200, 987840) at layer 1 have been moved from (528640, 980000).
[WARNING PSM-0024] Instance _05855_, current node at (502200, 987840) at layer 1 have been moved from (502880, 980000).
[WARNING PSM-0024] Instance _05856_, current node at (469800, 972160) at layer 1 have been moved from (468160, 964320).
[WARNING PSM-0024] Instance _05857_, current node at (480600, 972160) at layer 1 have been moved from (479360, 964320).
[WARNING PSM-0024] Instance _05859_, current node at (459000, 846720) at layer 1 have been moved from (461440, 838880).
[WARNING PSM-0024] Instance _05860_, current node at (475200, 846720) at layer 1 have been moved from (477120, 838880).
[WARNING PSM-0024] Instance _05862_, current node at (469800, 831040) at layer 1 have been moved from (470400, 823200).
[WARNING PSM-0024] Instance _05863_, current node at (550800, 862400) at layer 1 have been moved from (552160, 854560).
[WARNING PSM-0024] Instance _05865_, current node at (545400, 831040) at layer 1 have been moved from (547680, 823200).
[WARNING PSM-0024] Instance _05866_, current node at (556200, 815360) at layer 1 have been moved from (556640, 807520).
[WARNING PSM-0024] Instance _05869_, current node at (529200, 831040) at layer 1 have been moved from (530880, 823200).
[WARNING PSM-0024] Instance _05870_, current node at (540000, 831040) at layer 1 have been moved from (538720, 823200).
[WARNING PSM-0024] Instance _05871_, current node at (502200, 784000) at layer 1 have been moved from (499520, 776160).
[WARNING PSM-0024] Instance _05874_, current node at (480600, 831040) at layer 1 have been moved from (479360, 823200).
[WARNING PSM-0024] Instance _05875_, current node at (480600, 846720) at layer 1 have been moved from (482720, 838880).
[WARNING PSM-0024] Instance _05876_, current node at (469800, 846720) at layer 1 have been moved from (468160, 838880).
[WARNING PSM-0024] Instance _05878_, current node at (437400, 846720) at layer 1 have been moved from (439040, 838880).
[WARNING PSM-0024] Instance _05880_, current node at (459000, 831040) at layer 1 have been moved from (461440, 823200).
[WARNING PSM-0024] Instance _05884_, current node at (594000, 940800) at layer 1 have been moved from (594720, 932960).
[WARNING PSM-0024] Instance _05885_, current node at (594000, 956480) at layer 1 have been moved from (595840, 948640).
[WARNING PSM-0024] Instance _05887_, current node at (583200, 940800) at layer 1 have been moved from (581280, 932960).
[WARNING PSM-0024] Instance _05888_, current node at (561600, 925120) at layer 1 have been moved from (561120, 917280).
[WARNING PSM-0024] Instance _05890_, current node at (621000, 736960) at layer 1 have been moved from (620480, 729120).
[WARNING PSM-0024] Instance _05892_, current node at (631800, 736960) at layer 1 have been moved from (631680, 729120).
[WARNING PSM-0024] Instance _05893_, current node at (626400, 752640) at layer 1 have been moved from (628320, 744800).
[WARNING PSM-0024] Instance _05894_, current node at (540000, 784000) at layer 1 have been moved from (538720, 776160).
[WARNING PSM-0024] Instance _05895_, current node at (599400, 893760) at layer 1 have been moved from (600320, 885920).
[WARNING PSM-0024] Instance _05896_, current node at (594000, 893760) at layer 1 have been moved from (591360, 885920).
[WARNING PSM-0024] Instance _05898_, current node at (588600, 893760) at layer 1 have been moved from (586880, 885920).
[WARNING PSM-0024] Instance _05900_, current node at (567000, 862400) at layer 1 have been moved from (568960, 854560).
[WARNING PSM-0024] Instance _05901_, current node at (594000, 862400) at layer 1 have been moved from (594720, 854560).
[WARNING PSM-0024] Instance _05903_, current node at (567000, 846720) at layer 1 have been moved from (564480, 838880).
[WARNING PSM-0024] Instance _05905_, current node at (604800, 909440) at layer 1 have been moved from (605920, 901600).
[WARNING PSM-0024] Instance _05906_, current node at (577800, 909440) at layer 1 have been moved from (580160, 901600).
[WARNING PSM-0024] Instance _05907_, current node at (588600, 940800) at layer 1 have been moved from (588000, 932960).
[WARNING PSM-0024] Instance _05909_, current node at (572400, 956480) at layer 1 have been moved from (570080, 948640).
[WARNING PSM-0024] Instance _05911_, current node at (572400, 972160) at layer 1 have been moved from (573440, 964320).
[WARNING PSM-0024] Instance _05913_, current node at (577800, 987840) at layer 1 have been moved from (575680, 980000).
[WARNING PSM-0024] Instance _05914_, current node at (540000, 987840) at layer 1 have been moved from (538720, 980000).
[WARNING PSM-0024] Instance _05917_, current node at (496800, 721280) at layer 1 have been moved from (495040, 713440).
[WARNING PSM-0024] Instance _05918_, current node at (469800, 721280) at layer 1 have been moved from (471520, 713440).
[WARNING PSM-0024] Instance _05919_, current node at (475200, 736960) at layer 1 have been moved from (472640, 729120).
[WARNING PSM-0024] Instance _05920_, current node at (496800, 736960) at layer 1 have been moved from (498400, 729120).
[WARNING PSM-0024] Instance _05921_, current node at (556200, 799680) at layer 1 have been moved from (555520, 791840).
[WARNING PSM-0024] Instance _05922_, current node at (561600, 831040) at layer 1 have been moved from (561120, 823200).
[WARNING PSM-0024] Instance _05923_, current node at (540000, 799680) at layer 1 have been moved from (542080, 791840).
[WARNING PSM-0024] Instance _05925_, current node at (556200, 784000) at layer 1 have been moved from (554400, 776160).
[WARNING PSM-0024] Instance _05932_, current node at (523800, 784000) at layer 1 have been moved from (524160, 776160).
[WARNING PSM-0024] Instance _05934_, current node at (518400, 736960) at layer 1 have been moved from (516320, 729120).
[WARNING PSM-0024] Instance _05935_, current node at (529200, 736960) at layer 1 have been moved from (527520, 729120).
[WARNING PSM-0024] Instance _05936_, current node at (475200, 721280) at layer 1 have been moved from (477120, 713440).
[WARNING PSM-0024] Instance _05940_, current node at (583200, 925120) at layer 1 have been moved from (581280, 917280).
[WARNING PSM-0024] Instance _05944_, current node at (572400, 815360) at layer 1 have been moved from (570080, 807520).
[WARNING PSM-0024] Instance _05946_, current node at (604800, 815360) at layer 1 have been moved from (607040, 807520).
[WARNING PSM-0024] Instance _05947_, current node at (561600, 799680) at layer 1 have been moved from (563360, 791840).
[WARNING PSM-0024] Instance _05949_, current node at (599400, 878080) at layer 1 have been moved from (600320, 870240).
[WARNING PSM-0024] Instance _05950_, current node at (577800, 862400) at layer 1 have been moved from (577920, 854560).
[WARNING PSM-0024] Instance _05952_, current node at (588600, 925120) at layer 1 have been moved from (586880, 917280).
[WARNING PSM-0024] Instance _05955_, current node at (545400, 972160) at layer 1 have been moved from (546560, 964320).
[WARNING PSM-0024] Instance _05959_, current node at (523800, 799680) at layer 1 have been moved from (526400, 791840).
[WARNING PSM-0024] Instance _05960_, current node at (523800, 815360) at layer 1 have been moved from (526400, 807520).
[WARNING PSM-0024] Instance _05962_, current node at (540000, 815360) at layer 1 have been moved from (538720, 807520).
[WARNING PSM-0024] Instance _05964_, current node at (513000, 799680) at layer 1 have been moved from (512960, 791840).
[WARNING PSM-0024] Instance _05965_, current node at (513000, 815360) at layer 1 have been moved from (512960, 807520).
[WARNING PSM-0024] Instance _05966_, current node at (513000, 784000) at layer 1 have been moved from (510720, 776160).
[WARNING PSM-0024] Instance _05968_, current node at (502200, 736960) at layer 1 have been moved from (504000, 729120).
[WARNING PSM-0024] Instance _05969_, current node at (442800, 799680) at layer 1 have been moved from (441280, 791840).
[WARNING PSM-0024] Instance _05970_, current node at (442800, 815360) at layer 1 have been moved from (441280, 807520).
[WARNING PSM-0024] Instance _05972_, current node at (459000, 784000) at layer 1 have been moved from (459200, 776160).
[WARNING PSM-0024] Instance _05974_, current node at (459000, 768320) at layer 1 have been moved from (461440, 760480).
[WARNING PSM-0024] Instance _05976_, current node at (561600, 721280) at layer 1 have been moved from (563360, 713440).
[WARNING PSM-0024] Instance _05979_, current node at (642600, 862400) at layer 1 have been moved from (644000, 854560).
[WARNING PSM-0024] Instance _05981_, current node at (642600, 846720) at layer 1 have been moved from (645120, 838880).
[WARNING PSM-0024] Instance _05982_, current node at (664200, 878080) at layer 1 have been moved from (666400, 870240).
[WARNING PSM-0024] Instance _05984_, current node at (680400, 768320) at layer 1 have been moved from (682080, 760480).
[WARNING PSM-0024] Instance _05987_, current node at (658800, 940800) at layer 1 have been moved from (657440, 932960).
[WARNING PSM-0024] Instance _05989_, current node at (696600, 815360) at layer 1 have been moved from (697760, 807520).
[WARNING PSM-0024] Instance _05991_, current node at (685800, 831040) at layer 1 have been moved from (686560, 823200).
[WARNING PSM-0024] Instance _05992_, current node at (696600, 831040) at layer 1 have been moved from (697760, 823200).
[WARNING PSM-0024] Instance _05993_, current node at (642600, 878080) at layer 1 have been moved from (640640, 870240).
[WARNING PSM-0024] Instance _05995_, current node at (669600, 846720) at layer 1 have been moved from (669760, 838880).
[WARNING PSM-0024] Instance _05996_, current node at (658800, 846720) at layer 1 have been moved from (660800, 838880).
[WARNING PSM-0024] Instance _05999_, current node at (631800, 878080) at layer 1 have been moved from (633920, 870240).
[WARNING PSM-0024] Instance _06001_, current node at (653400, 862400) at layer 1 have been moved from (655200, 854560).
[WARNING PSM-0024] Instance _06004_, current node at (685800, 878080) at layer 1 have been moved from (684320, 870240).
[WARNING PSM-0024] Instance _06008_, current node at (685800, 799680) at layer 1 have been moved from (684320, 791840).
[WARNING PSM-0024] Instance _06009_, current node at (685800, 784000) at layer 1 have been moved from (684320, 776160).
[WARNING PSM-0024] Instance _06010_, current node at (702000, 784000) at layer 1 have been moved from (702240, 776160).
[WARNING PSM-0024] Instance _06012_, current node at (621000, 752640) at layer 1 have been moved from (619360, 744800).
[WARNING PSM-0024] Instance _06014_, current node at (696600, 752640) at layer 1 have been moved from (697760, 744800).
[WARNING PSM-0024] Instance _06021_, current node at (653400, 925120) at layer 1 have been moved from (652960, 917280).
[WARNING PSM-0024] Instance _06022_, current node at (696600, 925120) at layer 1 have been moved from (697760, 917280).
[WARNING PSM-0024] Instance _06023_, current node at (680400, 925120) at layer 1 have been moved from (678720, 917280).
[WARNING PSM-0024] Instance _06024_, current node at (685800, 925120) at layer 1 have been moved from (687680, 917280).
[WARNING PSM-0024] Instance _06027_, current node at (653400, 846720) at layer 1 have been moved from (651840, 838880).
[WARNING PSM-0024] Instance _06031_, current node at (707400, 925120) at layer 1 have been moved from (705600, 917280).
[WARNING PSM-0024] Instance _06032_, current node at (669600, 831040) at layer 1 have been moved from (668640, 823200).
[WARNING PSM-0024] Instance _06035_, current node at (675000, 831040) at layer 1 have been moved from (676480, 823200).
[WARNING PSM-0024] Instance _06036_, current node at (680400, 815360) at layer 1 have been moved from (679840, 807520).
[WARNING PSM-0024] Instance _06037_, current node at (642600, 815360) at layer 1 have been moved from (641760, 807520).
[WARNING PSM-0024] Instance _06038_, current node at (685800, 815360) at layer 1 have been moved from (687680, 807520).
[WARNING PSM-0024] Instance _06040_, current node at (669600, 815360) at layer 1 have been moved from (670880, 807520).
[WARNING PSM-0024] Instance _06044_, current node at (712800, 956480) at layer 1 have been moved from (714560, 948640).
[WARNING PSM-0024] Instance _06047_, current node at (734400, 940800) at layer 1 have been moved from (735840, 932960).
[WARNING PSM-0024] Instance _06051_, current node at (723600, 972160) at layer 1 have been moved from (724640, 964320).
[WARNING PSM-0024] Instance _06052_, current node at (739800, 925120) at layer 1 have been moved from (738080, 917280).
[WARNING PSM-0024] Instance _06053_, current node at (702000, 940800) at layer 1 have been moved from (704480, 932960).
[WARNING PSM-0024] Instance _06058_, current node at (702000, 831040) at layer 1 have been moved from (703360, 823200).
[WARNING PSM-0024] Instance _06060_, current node at (696600, 940800) at layer 1 have been moved from (697760, 932960).
[WARNING PSM-0024] Instance _06063_, current node at (685800, 956480) at layer 1 have been moved from (684320, 948640).
[WARNING PSM-0024] Instance _06064_, current node at (658800, 956480) at layer 1 have been moved from (658560, 948640).
[WARNING PSM-0024] Instance _06065_, current node at (669600, 940800) at layer 1 have been moved from (672000, 932960).
[WARNING PSM-0024] Instance _06066_, current node at (680400, 940800) at layer 1 have been moved from (680960, 932960).
[WARNING PSM-0024] Instance _06068_, current node at (707400, 878080) at layer 1 have been moved from (710080, 870240).
[WARNING PSM-0024] Instance _06070_, current node at (702000, 862400) at layer 1 have been moved from (703360, 854560).
[WARNING PSM-0024] Instance _06071_, current node at (685800, 893760) at layer 1 have been moved from (685440, 885920).
[WARNING PSM-0024] Instance _06073_, current node at (696600, 878080) at layer 1 have been moved from (697760, 870240).
[WARNING PSM-0024] Instance _06075_, current node at (712800, 846720) at layer 1 have been moved from (712320, 838880).
[WARNING PSM-0024] Instance _06083_, current node at (739800, 972160) at layer 1 have been moved from (738080, 964320).
[WARNING PSM-0024] Instance _06084_, current node at (707400, 956480) at layer 1 have been moved from (708960, 948640).
[WARNING PSM-0024] Instance _06089_, current node at (723600, 987840) at layer 1 have been moved from (725760, 980000).
[WARNING PSM-0024] Instance _06091_, current node at (745200, 972160) at layer 1 have been moved from (747040, 964320).
[WARNING PSM-0024] Instance _06093_, current node at (729000, 956480) at layer 1 have been moved from (730240, 948640).
[WARNING PSM-0024] Instance _06094_, current node at (750600, 940800) at layer 1 have been moved from (748160, 932960).
[WARNING PSM-0024] Instance _06095_, current node at (756000, 925120) at layer 1 have been moved from (754880, 917280).
[WARNING PSM-0024] Instance _06096_, current node at (756000, 956480) at layer 1 have been moved from (757120, 948640).
[WARNING PSM-0024] Instance _06098_, current node at (745200, 831040) at layer 1 have been moved from (747040, 823200).
[WARNING PSM-0024] Instance _06100_, current node at (702000, 815360) at layer 1 have been moved from (703360, 807520).
[WARNING PSM-0024] Instance _06101_, current node at (653400, 956480) at layer 1 have been moved from (650720, 948640).
[WARNING PSM-0024] Instance _06102_, current node at (642600, 956480) at layer 1 have been moved from (641760, 948640).
[WARNING PSM-0024] Instance _06103_, current node at (626400, 956480) at layer 1 have been moved from (628320, 948640).
[WARNING PSM-0024] Instance _06109_, current node at (653400, 893760) at layer 1 have been moved from (652960, 885920).
[WARNING PSM-0024] Instance _06110_, current node at (653400, 972160) at layer 1 have been moved from (655200, 964320).
[WARNING PSM-0024] Instance _06113_, current node at (658800, 893760) at layer 1 have been moved from (659680, 885920).
[WARNING PSM-0024] Instance _06118_, current node at (766800, 878080) at layer 1 have been moved from (769440, 870240).
[WARNING PSM-0024] Instance _06122_, current node at (739800, 1003520) at layer 1 have been moved from (741440, 995680).
[WARNING PSM-0024] Instance _06124_, current node at (734400, 987840) at layer 1 have been moved from (734720, 980000).
[WARNING PSM-0024] Instance _06126_, current node at (691200, 972160) at layer 1 have been moved from (689920, 964320).
[WARNING PSM-0024] Instance _06127_, current node at (702000, 987840) at layer 1 have been moved from (704480, 980000).
[WARNING PSM-0024] Instance _06128_, current node at (685800, 972160) at layer 1 have been moved from (683200, 964320).
[WARNING PSM-0024] Instance _06130_, current node at (696600, 972160) at layer 1 have been moved from (697760, 964320).
[WARNING PSM-0024] Instance _06132_, current node at (761400, 987840) at layer 1 have been moved from (761600, 980000).
[WARNING PSM-0024] Instance _06135_, current node at (783000, 972160) at layer 1 have been moved from (780640, 964320).
[WARNING PSM-0024] Instance _06137_, current node at (777600, 956480) at layer 1 have been moved from (777280, 948640).
[WARNING PSM-0024] Instance _06138_, current node at (777600, 940800) at layer 1 have been moved from (777280, 932960).
[WARNING PSM-0024] Instance _06140_, current node at (777600, 909440) at layer 1 have been moved from (777280, 901600).
[WARNING PSM-0024] Instance _06144_, current node at (729000, 878080) at layer 1 have been moved from (726880, 870240).
[WARNING PSM-0024] Instance _06146_, current node at (621000, 956480) at layer 1 have been moved from (619360, 948640).
[WARNING PSM-0024] Instance _06148_, current node at (621000, 940800) at layer 1 have been moved from (622720, 932960).
[WARNING PSM-0024] Instance _06151_, current node at (642600, 940800) at layer 1 have been moved from (641760, 932960).
[WARNING PSM-0024] Instance _06153_, current node at (707400, 893760) at layer 1 have been moved from (710080, 885920).
[WARNING PSM-0024] Instance _06157_, current node at (718200, 878080) at layer 1 have been moved from (716800, 870240).
[WARNING PSM-0024] Instance _06158_, current node at (761400, 862400) at layer 1 have been moved from (763840, 854560).
[WARNING PSM-0024] Instance _06159_, current node at (777600, 878080) at layer 1 have been moved from (777280, 870240).
[WARNING PSM-0024] Instance _06162_, current node at (766800, 972160) at layer 1 have been moved from (764960, 964320).
[WARNING PSM-0024] Instance _06164_, current node at (712800, 987840) at layer 1 have been moved from (712320, 980000).
[WARNING PSM-0024] Instance _06170_, current node at (707400, 1003520) at layer 1 have been moved from (706720, 995680).
[WARNING PSM-0024] Instance _06172_, current node at (669600, 972160) at layer 1 have been moved from (667520, 964320).
[WARNING PSM-0024] Instance _06173_, current node at (675000, 972160) at layer 1 have been moved from (675360, 964320).
[WARNING PSM-0024] Instance _06174_, current node at (685800, 987840) at layer 1 have been moved from (684320, 980000).
[WARNING PSM-0024] Instance _06177_, current node at (669600, 1003520) at layer 1 have been moved from (672000, 995680).
[WARNING PSM-0024] Instance _06178_, current node at (696600, 736960) at layer 1 have been moved from (697760, 729120).
[WARNING PSM-0024] Instance _06180_, current node at (669600, 1034880) at layer 1 have been moved from (669760, 1027040).
[WARNING PSM-0024] Instance _06181_, current node at (680400, 1019200) at layer 1 have been moved from (678720, 1011360).
[WARNING PSM-0024] Instance _06183_, current node at (729000, 1034880) at layer 1 have been moved from (731360, 1027040).
[WARNING PSM-0024] Instance _06185_, current node at (750600, 1003520) at layer 1 have been moved from (751520, 995680).
[WARNING PSM-0024] Instance _06186_, current node at (750600, 1019200) at layer 1 have been moved from (748160, 1011360).
[WARNING PSM-0024] Instance _06188_, current node at (777600, 1003520) at layer 1 have been moved from (777280, 995680).
[WARNING PSM-0024] Instance _06192_, current node at (750600, 909440) at layer 1 have been moved from (749280, 901600).
[WARNING PSM-0024] Instance _06195_, current node at (631800, 940800) at layer 1 have been moved from (631680, 932960).
[WARNING PSM-0024] Instance _06196_, current node at (615600, 925120) at layer 1 have been moved from (618240, 917280).
[WARNING PSM-0024] Instance _06199_, current node at (631800, 925120) at layer 1 have been moved from (632800, 917280).
[WARNING PSM-0024] Instance _06201_, current node at (642600, 925120) at layer 1 have been moved from (644000, 917280).
[WARNING PSM-0024] Instance _06203_, current node at (696600, 893760) at layer 1 have been moved from (697760, 885920).
